data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,notes_fr
8786030,854,BFO6207,6207,17/12/2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Burkina Faso),,3,Civilians (Burkina Faso),,7,37,Western Africa,Burkina Faso,Sahel,Soum,Djibo,Djibo,14.0875,-1.6418,1,UNHCR,Other,"On 17 December 2021, unknown gunmen killed a young male civilian in Sector 3 in the town of Djibo (Djibo, Soum).",1,1642439769,BFA,"[{'translation_text': 'Le 17 décembre 2021, des hommes armés inconnus ont tué un jeune civil dans le secteur 3 de la ville de Djibo (Djibo, Soum).'}]"
8786033,854,BFO6208,6208,17/12/2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Burkina Faso),,3,Civilians (Burkina Faso),Pastoralists (Burkina Faso),7,37,Western Africa,Burkina Faso,Sahel,Soum,Pobe-Mengao,Gaskinde,13.913,-1.6343,1,UNHCR,Other,"On 17 December 2021, unknown gunmen killed two pastoralist men in the village of Gaskinde (Pobe-Mengao, Soum).",2,1642439769,BFA,"[{'translation_text': 'Le 17 décembre 2021, des hommes armés inconnus ont tué deux éleveurs dans le village de Gaskinde (Pobe-Mengao, Soum).'}]"
8911907,854,BFO6046,6046,17/12/2021,2021,1,Battles,Armed clash,Islamic State (West Africa) - Greater Sahara Faction,,2,Police Forces of Burkina Faso (2015-),,1,12,Western Africa,Burkina Faso,Sahel,Seno,Dori,Yebelba,14.0323,0.2253,1,MinuteBf; Sahel Security Alerts,New media,"On 17 December 2021, presumed ISWAP (Greater Sahara) militants killed two policemen and burned their vehicle in Yebelga (Dori, Seno).",2,1647906568,BFA,"[{'translation_text': ""Le 17 décembre 2021, des militants présumés de l'ISWAP (Greater Sahara) ont tué deux policiers et brûlé leur véhicule à Yebelga (Dori, Sénégal).""}]"
8974294,854,BFO6036,6036,17/12/2021,2021,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) - Greater Sahara Faction,,2,Civilians (Burkina Faso),Health Workers (Burkina Faso),7,27,Western Africa,Burkina Faso,Sahel,Seno,Seytenga,Bandiedaga-Gourmantche,13.9048,0.3225,1,Radio Omega; Facebook; Twitter; Le Faso; MinuteBf; Wakat Sera,New media-National,"On 17 December 2021, presumed ISWAP (Greater Sahara) militants abducted three health workers and collected illegal 'zakat' taxes in the village of Bandiedaga-Gourmantche (Seytenga, Seno). One health worker was released on 18 December. ISWAP (Greater Sahara) claimed responsibility in an unofficial video. The two remaining hostages were released on 28 March.",0,1649088162,BFA,"[{'translation_text': ""Le 17 décembre 2021, des militants présumés de l'ISWAP (Greater Sahara) ont enlevé trois travailleurs de la santé et perçu des taxes zakat illégales dans le village de Bandiedaga-Gourmantche (Seytenga, Sénégal). Un travailleur de la santé a été libéré le 18 décembre.""}]"
8704616,854,BFO6030,6030,16/12/2021,2021,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Est,Tapoa,Tansarga,Kotchari,11.8399,1.9187,1,Facebook; Undisclosed Source,Local partner-Other,"On 16 December 2021, presumed JNIM militants killed a robber by execution at the market in the village of Kotchari (Tansarga, Tapoa).",1,1641863883,BFA,"[{'translation_text': 'Le 16 décembre 2021, des militants présumés du JNIM ont tué par exécution un voleur au marché du village de Kotchari (Tansarga, Tapoa).'}]"
8705386,478,MAA1288,1288,16/12/2021,2021,1,Protests,Protest with intervention,Protesters (Mauritania),,6,Police Forces of Mauritania (2019-),,1,16,Western Africa,Mauritania,Nouakchott-Ouest,Nouakchott,Nouakchott,Nouakchott,18.0801,-15.9777,1,Al Akhbar (Mauritania),National,"On 16 December 2021, the police dispersed a protest of participants of a project called 'My Future Project' in front of the Presidential Palace in Nouakchott (Nouakchott). Demonstrators were trying to relay their grievances to the President. 12 people were arrested. [size=no report]",0,1641863885,MRT,"[{'translation_text': 'Le 16 décembre 2021, la police a dispersé une manifestation de participants à un projet intitulé « Mon projet futur » devant le Palais présidentiel à Nouakchott (Nouakchott) et tenté de transmettre leurs griefs au Président. 12 personnes ont été arrêtées. [size=no report]'}]"
8705387,478,MAA1287,1287,16/12/2021,2021,1,Protests,Peaceful protest,Protesters (Mauritania),UNEM: National Union of Mauritanian Students; Students (Mauritania),6,,,0,60,Western Africa,Mauritania,Nouakchott-Ouest,Nouakchott,Nouakchott,Nouakchott,18.0801,-15.9777,1,Al Akhbar (Mauritania),National,"On 16 December 2021, students affiliated with UNEM held a protest sit-in in at the university of Nouakchott (Nouakchott) to demand to benefit from free transport services, a restaurant and a rest room. [size=no report]",0,1641863885,MRT,"[{'translation_text': ""Le 16 décembre 2021, des étudiants affiliés à la MINUEE ont organisé une manifestation à l'université de Nouakchott (Nouakchott) pour demander à bénéficier de services de transport gratuits, d'un restaurant et d'une salle de repos. [dimension=pas de rapport]""}]"
8705505,566,NIG22975,22975,16/12/2021,2021,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0833,7.5333,1,Blueprint,National,"On 16 December 2021, protesters from Ekiti South senatorial district protested at the secretariat of the People's Democratic Party in Abuja (Abuja Municipal, FCT) over claims of being marginalized in the zoning of gubernatorial tickets in the state. [size=no report]",0,1641863885,NGA,"[{'translation_text': ""Le 16 décembre 2021, des manifestants du district sénatorial d'Ekiti-Sud ont protesté au secrétariat du Parti démocratique populaire à Abuja (Municipalité d'Abuja, FCT) au sujet des allégations selon lesquelles ils seraient marginalisés dans le zonage des billets de gubernatorial dans l'État. [size=no report]""}]"
8705708,566,NIG22980,22980,16/12/2021,2021,1,Battles,Armed clash,Military Forces of Nigeria (2015-),Katanga Communal Militia (Nigeria),1,Sokoto Communal Militia (Nigeria),,4,14,Western Africa,Nigeria,Sokoto,Isa,,Isa,13.2003,6.4071,2,Daily Trust (Nigeria),National,"On 16 December 2021, Nigerian military forces and a local Katanga militia clashed with members of a Sokoto militia in Katanga village (Isa, Sokoto), coded as Isa. The troops were supported by NAF fighter jets and several Sokoto bandits were killed. Several fatalities coded as 3.",3,1641863886,NGA,"[{'translation_text': ""Le 16 décembre 2021, les forces militaires nigérianes et une milice locale du Katanga ont eu des affrontements avec des membres d'une milice sokoto dans le village de Katanga (Isa, Sokoto), code Isa. Les troupes ont été appuyées par des chasseurs à réaction des Forces armées nigérianes et plusieurs bandits sokoto ont été tués""}]"
8705718,566,NIG22979,22979,16/12/2021,2021,1,Protests,Peaceful protest,Protesters (Nigeria),PBAN: Premium Breadmakers Association of Nigeria; Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Lagos,Ikeja,,Ikeja,6.5942,3.3375,1,Daily Trust (Nigeria),National,"On 16 December 2021, members of PBAN protested in their large number at Lagos state house of assembly in Ikeja (Ikeja, Lagos) over extortion by agents of the state government. [size=large]",0,1641863886,NGA,"[{'translation_text': ""Le 16 décembre 2021, des membres de la PBAN ont manifesté en grand nombre à la maison d'assemblée de l'État de Lagos à Ikeja (Ikeja, Lagos) à l'encontre d'extorsions par des agents du gouvernement de l'État.""}]"
8705805,854,BFO6032,6032,16/12/2021,2021,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Boucle du Mouhoun,Mouhoun,Dedougou,Soukui,12.6004,-3.472,1,Facebook,New media,"Looting: On 16 December 2021, presumed JNIM militants seized a motorcycle during an incursion in the village of Soukui (Dedougou, Mouhoun).",0,1641863886,BFA,"[{'translation_text': ""Vol : Le 16 décembre 2021, des militants présumés du JNIM ont saisi une motocycle lors d'une incursion dans le village de Soukui (Dedougou, Mouhoun).""}]"
8705816,854,BFO6034,6034,16/12/2021,2021,1,Explosions/Remote violence,Air/drone strike,Military Forces of Burkina Faso (2015-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Nord,Loroum,Titao,Titao,13.7677,-2.071,2,Facebook,New media,"On 16 December 2021, the Burkinabe air force conducted airstrike against presumed JNIM militant positions in the area of Titao (Titao, Loroum). Casualties unknown.",0,1641863886,BFA,"[{'translation_text': ""Le 16 décembre 2021, l'armée de l'air burkinabè a procédé à une frappe aérienne contre des positions militantes présumées du JNIM dans la région de Titao (Titao, Loroum).""}]"
8705818,854,BFO6035,6035,16/12/2021,2021,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Nord,Loroum,Titao,You,13.7034,-2.1413,1,Facebook,New media,"On 16 December 2021, presumed JNIM militants abducted four people in the village of You (Titao, Loroum).",0,1641863886,BFA,"[{'translation_text': 'Le 16 décembre 2021, des militants présumés du JNIM ont enlevé quatre personnes dans le village de You (Titao, Loroum).'}]"
8705889,566,NIG22981,22981,16/12/2021,2021,1,Protests,Peaceful protest,Protesters (Nigeria),Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Kaduna,Kaduna North,,Kaduna,10.5222,7.4383,1,Guardian (Nigeria),National,"On 16 December 2021, hundreds of workers laid off by the defunct arewa textiles protested in Kaduna (Kaduna North, Kaduna) over the planned sale of the company's properties without the payment of 600 million naira staff emolument. [size=hundreds]",0,1641863886,NGA,"[{'translation_text': ""Le 16 décembre 2021, des centaines de travailleurs licenciés par le défunt arewa textiles ont protesté à Kaduna (Kaduna Nord, Kaduna) contre la vente prévue des biens de l'entreprise sans le versement d'un émolument de 600 millions de naira.""}]"
8705931,566,NIG22984,22984,16/12/2021,2021,1,Violence against civilians,Attack,Zamfara Communal Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Zamfara,Bukkuyum,,Nasarawa,12.0478,5.7352,1,HumAngle,National,"On 16 December 2021, Zamfara militiamen attacked, wounded and abducted an unspecified number of residents in Nasarawa (Bukkuyum, Zamfara). The attack was for punishing the locals for assisting a Nigerian military outpost.",0,1641863886,NGA,"[{'translation_text': 'Le 16 décembre 2021, des miliciens de Zamfara ont attaqué, blessé et enlevé un nombre indéterminé de résidents de Nasarawa (Bukkuyum, Zamfara) afin de punir les habitants qui avaient aidé un avant-poste militaire nigérian.'}]"
8706558,562,NIR14276,14276,16/12/2021,2021,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa) - Greater Sahara Faction,,2,Civilians (Niger),,7,27,Western Africa,Niger,Tillaberi,Tillaberi,Dessa,Famale,14.5521,1.0824,1,Signal,New media,"On 16 December 2021, overnight, presumed ISWAP (Greater Sahara) militants abducted the son of a cooperative president and his vehicle in the village of Famale (Tillaberi, Tillaberi).",0,1641863888,NER,"[{'translation_text': ""Le 16 décembre 2021, du soir, des militants présumés de l'ISWAP (Greater Sahara) ont enlevé le fils d'un président coopératif et son véhicule dans le village de Famale (Tillaberi, Tillaberi).""}]"
8706563,466,MLI5984,5984,16/12/2021,2021,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Mali),,7,27,Western Africa,Mali,Tombouctou,Dire,Dire,Dire,16.257,-3.4013,1,Signal,New media,"On 16 December 2021, JNIM militants abducted a male person in the town of Dire (Dire, Tombouctou).",0,1641863888,MLI,"[{'translation_text': 'Le 16 décembre 2021, des militants du JNIM ont enlevé un homme dans la ville de Dire (Dire, Tombouctou).'}]"
8706675,566,NIG22983,22983,16/12/2021,2021,2,Strategic developments,Agreement,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Maiduguri Metro,,Maiduguri,11.8312,13.1517,3,Sun (Nigeria),National,"Around 16 December 2021 (between 9 - 23 December), 1081 Boko Haram/ ISWAP militants and their families comprising of 187 men, 326 women and 568 children surrendered to Nigerian troops according to the Nigerian defense headquarters. Location coded as Maiduguri (Maiduguri Metro, Borno).",0,1641863888,NGA,"[{'translation_text': 'Vers le 16 décembre 2021 (entre le 9 et le 23 décembre), 1081 militants du Boko Haram/ISWAP et leurs familles, composées de 187 hommes, 326 femmes et 568 enfants, se sont rendus aux troupes nigérianes, selon le quartier général de la défense nigériane, situé à Maiduguri (métro Maiduguri, Borno).'}]"
8706818,566,NIG22982,22982,16/12/2021,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (West Africa) - Lake Chad Faction,,2,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Bama,,Kumshe,11.3548,14.213,2,Twitter,New media,"On 16 December 2021, ISWAP claimed an IED attack on Nigerian soldiers on the road from Kumshe to Banki (Bama, Borno), coded as Kumshe. Seven soldiers were killed.",7,1641863888,NGA,"[{'translation_text': ""Le 16 décembre 2021, l'ISWAP a déclaré avoir attaqué des soldats nigérians à l'aide d'un engin explosif de circonstance sur la route entre Kumshe et Banki (Bama, Borno) et tué sept soldats.""}]"
8706887,854,BFO6028,6028,16/12/2021,2021,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),VDP: Volunteer for Defense of Homeland,7,27,Western Africa,Burkina Faso,Est,Gourma,Yamba,Bagou,12.3166,0.3666,1,Undisclosed Source,Local partner-Other,"Looting: On 16 December 2021, presumed JNIM militants seized livestock belonging to a volunteer fighter (VDP) in the village of Bagou (Yamba, Gourma).",0,1641863888,BFA,"[{'translation_text': 'Vol : Le 16 décembre 2021, des militants présumés du JNIM ont saisi du bétail appartenant à un combattant volontaire (VDP) dans le village de Bagou (Yamba, Gourma).'}]"
8706927,854,BFO6029,6029,16/12/2021,2021,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Burkina Faso),Military Forces of Burkina Faso (2015-),7,27,Western Africa,Burkina Faso,Est,Komandjari,Gayeri,Karimama,12.9132,0.2799,1,Undisclosed Source,Local partner-Other,"On 16 December 2021, presumed JNIM militants abducted an off-duty soldier in the village of Karimama (Gayeri, Komandjari).",0,1641863888,BFA,"[{'translation_text': 'Le 16 décembre 2021, des militants présumés du JNIM ont enlevé un soldat hors service dans le village de Karimama (Gayeri, Komandjari).'}]"
